HOMOGENIZED MONTHLY VALUES

Stations
Stnr	Name	Operates from	Operates until	Altitude	Latitude	Longitude	Municipality	County	Region
18700	OSLO (R)	1937	 	94	59.9423	10.7200	Oslo	Oslo	SOUTHEASTERN NORWAY

In the table above is the homogene timeserie name and period used. R means reconstructed station timeserie.

Elements
Code	Name	Unit
TAM	Mean temperature	degC



St.no	Month	TAM
18700	05.1925	9.9
18700	06.1925	15.5
18700	07.1925	19.6
18700	08.1925	16.1
18700	09.1925	10.9
18700	10.1925	5.1
18700	11.1925	-3.5
18700	12.1925	-7.4
18700	01.1926	-3.1
18700	02.1926	-4.6
18700	03.1926	0.9
18700	04.1926	5.9
18700	05.1926	9.7
18700	06.1926	14.4
18700	07.1926	18.4
18700	08.1926	15.9
18700	09.1926	11.3
18700	10.1926	2.6
18700	11.1926	2.0
18700	12.1926	-4.2
18700	01.1927	-0.8
18700	02.1927	-2.8
18700	03.1927	1.7
18700	04.1927	3.7
18700	05.1927	7.1
18700	06.1927	11.4
18700	07.1927	18.2
18700	08.1927	16.4
18700	09.1927	10.5
18700	10.1927	5.0
18700	11.1927	-1.8
18700	12.1927	-8.0
18700	01.1928	-3.0
18700	02.1928	-2.6
18700	03.1928	-1.3
18700	04.1928	4.1
18700	05.1928	9.6
18700	06.1928	12.1
18700	07.1928	14.3
18700	08.1928	14.3
18700	09.1928	10.5
18700	10.1928	5.6
18700	11.1928	0.9
18700	12.1928	-2.3
18700	01.1929	-5.6
18700	02.1929	-7.4
18700	03.1929	1.7
18700	04.1929	2.4
18700	05.1929	9.3
18700	06.1929	12.7
18700	07.1929	16.0
18700	08.1929	13.6
18700	09.1929	11.8
18700	10.1929	6.4
18700	11.1929	3.2
18700	12.1929	1.4
18700	01.1930	1.2
18700	02.1930	-2.5
18700	03.1930	0.2
18700	04.1930	6.4
18700	05.1930	11.0
18700	06.1930	14.8
18700	07.1930	17.3
18700	08.1930	15.9
18700	09.1930	10.5
18700	10.1930	6.7
18700	11.1930	1.5
18700	12.1930	-0.2
18700	01.1931	-5.3
18700	02.1931	-2.6
18700	03.1931	-3.0
18700	04.1931	3.4
18700	05.1931	10.3
18700	06.1931	13.1
18700	07.1931	16.6
18700	08.1931	14.1
18700	09.1931	9.1
18700	10.1931	5.7
18700	11.1931	3.7
18700	12.1931	-2.4
18700	01.1932	0.7
18700	02.1932	-0.3
18700	03.1932	-1.0
18700	04.1932	4.6
18700	05.1932	10.8
18700	06.1932	14.9
18700	07.1932	17.1
18700	08.1932	16.5
18700	09.1932	10.9
18700	10.1932	4.1
18700	11.1932	0.3
18700	12.1932	0.8
18700	01.1933	-2.3
18700	02.1933	-2.3
18700	03.1933	0.4
18700	04.1933	4.7
18700	05.1933	10.2
18700	06.1933	18.0
18700	07.1933	19.0
18700	08.1933	16.2
18700	09.1933	12.8
18700	10.1933	6.9
18700	11.1933	0.2
18700	12.1933	-4.0
18700	01.1934	0.0
18700	02.1934	0.5
18700	03.1934	0.4
18700	04.1934	4.8
18700	05.1934	10.7
18700	06.1934	15.5
18700	07.1934	18.0
18700	08.1934	16.4
18700	09.1934	12.9
18700	10.1934	7.4
18700	11.1934	1.0
18700	12.1934	1.6
18700	01.1935	-3.2
18700	02.1935	-1.0
18700	03.1935	0.0
18700	04.1935	5.1
18700	05.1935	9.8
18700	06.1935	14.9
18700	07.1935	18.2
18700	08.1935	17.0
18700	09.1935	11.0
18700	10.1935	6.3
18700	11.1935	3.6
18700	12.1935	-2.1
18700	01.1936	-2.6
18700	02.1936	-4.6
18700	03.1936	0.4
18700	04.1936	3.8
18700	05.1936	11.9
18700	06.1936	17.3
18700	07.1936	17.1
18700	08.1936	16.6
18700	09.1936	10.2
18700	10.1936	4.6
18700	11.1936	1.9
18700	12.1936	1.3
18700	01.1937	-2.0
18700	02.1937	-4.3
18700	03.1937	-2.3
18700	04.1937	5.9
18700	05.1937	11.9
18700	06.1937	13.6
18700	07.1937	18.8
18700	08.1937	18.7
18700	09.1937	11.5
18700	10.1937	8.2
18700	11.1937	-0.1
18700	12.1937	-5.5
18700	01.1938	-2.8
18700	02.1938	-0.4
18700	03.1938	4.3
18700	04.1938	5.8
18700	05.1938	9.3
18700	06.1938	13.3
18700	07.1938	16.7
18700	08.1938	17.7
18700	09.1938	13.1
18700	10.1938	7.3
18700	11.1938	3.8
18700	12.1938	-1.8
18700	01.1939	-3.6
18700	02.1939	-0.2
18700	03.1939	0.5
18700	04.1939	5.3
18700	05.1939	10.7
18700	06.1939	15.4
18700	07.1939	16.3
18700	08.1939	18.1
18700	09.1939	12.8
18700	10.1939	3.4
18700	11.1939	2.1
18700	12.1939	-5.6
18700	01.1940	-7.7
18700	02.1940	-8.5
18700	03.1940	-2.7
18700	04.1940	3.3
18700	05.1940	12.3
18700	06.1940	17.4
18700	07.1940	16.5
18700	08.1940	14.3
18700	09.1940	10.0
18700	10.1940	5.0
18700	11.1940	1.2
18700	12.1940	-3.9
18700	01.1941	-12.7
18700	02.1941	-7.4
18700	03.1941	-1.7
18700	04.1941	3.3
18700	05.1941	9.6
18700	06.1941	16.1
18700	07.1941	19.4
18700	08.1941	14.6
18700	09.1941	11.5
18700	10.1941	4.9
18700	11.1941	0.5
18700	12.1941	-4.1
18700	01.1942	-11.9
18700	02.1942	-8.3
18700	03.1942	-5.2
18700	04.1942	5.4
18700	05.1942	9.6
18700	06.1942	13.1
18700	07.1942	16.6
18700	08.1942	15.4
18700	09.1942	11.0
18700	10.1942	6.6
18700	11.1942	1.8
18700	12.1942	-0.9
18700	01.1943	-5.3
18700	02.1943	1.1
18700	03.1943	3.6
18700	04.1943	6.7
18700	05.1943	11.0
18700	06.1943	15.5
18700	07.1943	17.1
18700	08.1943	14.5
18700	09.1943	11.4
18700	10.1943	8.2
18700	11.1943	1.5
18700	12.1943	-3.2
18700	01.1944	-1.9
18700	02.1944	-1.4
18700	03.1944	0.0
18700	04.1944	4.0
18700	05.1944	8.8
18700	06.1944	12.8
18700	07.1944	18.0
18700	08.1944	17.4
18700	09.1944	11.0
18700	10.1944	7.4
18700	11.1944	0.8
18700	12.1944	-0.1
18700	01.1945	-5.1
18700	02.1945	-1.2
18700	03.1945	3.0
18700	04.1945	6.6
18700	05.1945	10.2
18700	06.1945	14.7
18700	07.1945	18.9
18700	08.1945	18.7
18700	09.1945	11.6
18700	10.1945	6.7
18700	11.1945	-0.4
18700	12.1945	-2.0
18700	01.1946	-4.1
18700	02.1946	-3.3
18700	03.1946	-0.8
18700	04.1946	6.9
18700	05.1946	11.8
18700	06.1946	13.6
18700	07.1946	17.8
18700	08.1946	15.4
18700	09.1946	12.0
18700	10.1946	4.5
18700	11.1946	2.8
18700	12.1946	-1.1
18700	01.1947	-3.5
18700	02.1947	-12.7
18700	03.1947	-3.9
18700	04.1947	4.3
18700	05.1947	14.4
18700	06.1947	17.2
18700	07.1947	18.8
18700	08.1947	20.7
18700	09.1947	14.1
18700	10.1947	6.1
18700	11.1947	-2.3
18700	12.1947	-3.0
18700	01.1948	-6.8
18700	02.1948	-3.7
18700	03.1948	1.7
18700	04.1948	7.0
18700	05.1948	11.8
18700	06.1948	14.5
18700	07.1948	17.8
18700	08.1948	15.2
18700	09.1948	11.8
18700	10.1948	5.0
18700	11.1948	0.6
18700	12.1948	0.9
18700	01.1949	-0.1
18700	02.1949	0.7
18700	03.1949	0.1
18700	04.1949	6.0
18700	05.1949	11.4
18700	06.1949	15.0
18700	07.1949	18.5
18700	08.1949	15.3
18700	09.1949	14.2
18700	10.1949	6.8
18700	11.1949	2.5
18700	12.1949	-1.8
18700	01.1950	-5.2
18700	02.1950	-2.0
18700	03.1950	1.6
18700	04.1950	5.8
18700	05.1950	11.9
18700	06.1950	14.6
18700	07.1950	16.1
18700	08.1950	16.3
18700	09.1950	11.0
18700	10.1950	6.6
18700	11.1950	-0.7
18700	12.1950	-4.2
18700	01.1951	-5.0
18700	02.1951	-1.9
18700	03.1951	-2.9
18700	04.1951	3.5
18700	05.1951	9.6
18700	06.1951	14.4
18700	07.1951	15.6
18700	08.1951	15.7
18700	09.1951	12.4
18700	10.1951	6.8
18700	11.1951	2.6
18700	12.1951	1.2
18700	01.1952	-3.8
18700	02.1952	-2.2
18700	03.1952	-2.0
18700	04.1952	6.5
18700	05.1952	10.6
18700	06.1952	12.7
18700	07.1952	16.5
18700	08.1952	14.5
18700	09.1952	8.8
18700	10.1952	4.2
18700	11.1952	-1.8
18700	12.1952	-3.3
18700	01.1953	-4.5
18700	02.1953	-4.8
18700	03.1953	2.6
18700	04.1953	5.4
18700	05.1953	10.6
18700	06.1953	18.1
18700	07.1953	16.6
18700	08.1953	15.1
18700	09.1953	10.8
18700	10.1953	8.9
18700	11.1953	3.8
18700	12.1953	0.7
18700	01.1954	-5.5
18700	02.1954	-7.3
18700	03.1954	-0.2
18700	04.1954	3.9
18700	05.1954	12.0
18700	06.1954	14.1
18700	07.1954	15.7
18700	08.1954	15.4
18700	09.1954	10.9
18700	10.1954	5.6
18700	11.1954	1.4
18700	12.1954	0.4
18700	01.1955	-4.2
18700	02.1955	-5.7
18700	03.1955	-1.4
18700	04.1955	3.3
18700	05.1955	8.1
18700	06.1955	14.1
18700	07.1955	21.5
18700	08.1955	19.3
18700	09.1955	12.8
18700	10.1955	5.8
18700	11.1955	1.3
18700	12.1955	-5.0
18700	01.1956	-6.7
18700	02.1956	-7.6
18700	03.1956	-1.0
18700	04.1956	4.4
18700	05.1956	11.1
18700	06.1956	13.9
18700	07.1956	17.0
18700	08.1956	13.4
18700	09.1956	11.0
18700	10.1956	5.9
18700	11.1956	-1.1
18700	12.1956	-0.6
18700	01.1957	-1.8
18700	02.1957	-2.7
18700	03.1957	-0.6
18700	04.1957	4.9
18700	05.1957	9.0
18700	06.1957	13.8
18700	07.1957	17.4
18700	08.1957	15.4
18700	09.1957	9.8
18700	10.1957	6.3
18700	11.1957	1.0
18700	12.1957	-1.8
18700	01.1958	-4.4
18700	02.1958	-7.3
18700	03.1958	-3.4
18700	04.1958	3.1
18700	05.1958	8.8
18700	06.1958	14.9
18700	07.1958	17.1
18700	08.1958	15.0
18700	09.1958	12.6
18700	10.1958	8.1
18700	11.1958	1.9
18700	12.1958	-3.6
18700	01.1959	-6.4
18700	02.1959	-2.7
18700	03.1959	1.4
18700	04.1959	5.5
18700	05.1959	11.9
18700	06.1959	15.7
18700	07.1959	18.7
18700	08.1959	18.0
18700	09.1959	12.6
18700	10.1959	6.3
18700	11.1959	3.1
18700	12.1959	-0.9
18700	01.1960	-3.8
18700	02.1960	-6.3
18700	03.1960	1.2
18700	04.1960	5.3
18700	05.1960	12.3
18700	06.1960	16.2
18700	07.1960	15.2
18700	08.1960	15.1
18700	09.1960	11.3
18700	10.1960	4.2
18700	11.1960	0.8
18700	12.1960	-1.3
18700	01.1961	-4.6
18700	02.1961	-1.3
18700	03.1961	3.3
18700	04.1961	5.9
18700	05.1961	10.6
18700	06.1961	15.7
18700	07.1961	16.5
18700	08.1961	14.3
18700	09.1961	12.5
18700	10.1961	9.7
18700	11.1961	2.0
18700	12.1961	-5.4
18700	01.1962	-2.3
18700	02.1962	-0.8
18700	03.1962	-3.9
18700	04.1962	4.8
18700	05.1962	8.3
18700	06.1962	13.4
18700	07.1962	14.9
18700	08.1962	13.3
18700	09.1962	10.4
18700	10.1962	7.1
18700	11.1962	-0.1
18700	12.1962	-6.2
18700	01.1963	-8.4
18700	02.1963	-8.2
18700	03.1963	-3.2
18700	04.1963	4.0
18700	05.1963	10.7
18700	06.1963	16.2
18700	07.1963	16.4
18700	08.1963	15.2
18700	09.1963	11.0
18700	10.1963	7.0
18700	11.1963	1.3
18700	12.1963	-3.8
18700	01.1964	-2.4
18700	02.1964	-3.1
18700	03.1964	-0.2
18700	04.1964	5.8
18700	05.1964	11.3
18700	06.1964	13.3
18700	07.1964	14.5
18700	08.1964	14.9
18700	09.1964	10.7
18700	10.1964	5.6
18700	11.1964	1.2
18700	12.1964	-2.9
18700	01.1965	-2.7
18700	02.1965	-1.8
18700	03.1965	-0.6
18700	04.1965	4.7
18700	05.1965	9.2
18700	06.1965	14.3
18700	07.1965	14.5
18700	08.1965	14.1
18700	09.1965	11.8
18700	10.1965	7.0
18700	11.1965	-2.7
18700	12.1965	-7.1
18700	01.1966	-8.0
18700	02.1966	-9.8
18700	03.1966	-0.1
18700	04.1966	1.4
18700	05.1966	9.6
18700	06.1966	17.1
18700	07.1966	17.0
18700	08.1966	14.9
18700	09.1966	11.0
18700	10.1966	5.8
18700	11.1966	2.0
18700	12.1966	-2.4
18700	01.1967	-7.3
18700	02.1967	-2.6
18700	03.1967	2.6
18700	04.1967	4.4
18700	05.1967	9.1
18700	06.1967	14.6
18700	07.1967	16.5
18700	08.1967	16.1
18700	09.1967	12.2
18700	10.1967	6.9
18700	11.1967	3.5
18700	12.1967	-3.8
18700	01.1968	-6.7
18700	02.1968	-5.1
18700	03.1968	1.0
18700	04.1968	6.4
18700	05.1968	9.1
18700	06.1968	16.4
18700	07.1968	16.2
18700	08.1968	16.8
18700	09.1968	12.2
18700	10.1968	5.1
18700	11.1968	-2.0
18700	12.1968	-4.1
18700	01.1969	-2.9
18700	02.1969	-7.3
18700	03.1969	-3.0
18700	04.1969	4.3
18700	05.1969	10.1
18700	06.1969	17.6
18700	07.1969	17.1
18700	08.1969	18.8
18700	09.1969	12.1
18700	10.1969	7.5
18700	11.1969	-1.4
18700	12.1969	-4.3
18700	01.1970	-7.4
18700	02.1970	-10.6
18700	03.1970	-1.2
18700	04.1970	2.3
18700	05.1970	11.7
18700	06.1970	18.3
18700	07.1970	14.6
18700	08.1970	16.6
18700	09.1970	10.7
18700	10.1970	6.5
18700	11.1970	-0.7
18700	12.1970	-1.2
18700	01.1971	-2.2
18700	02.1971	-0.3
18700	03.1971	-1.8
18700	04.1971	4.7
18700	05.1971	11.4
18700	06.1971	14.4
18700	07.1971	17.0
18700	08.1971	15.1
18700	09.1971	11.3
18700	10.1971	7.1
18700	11.1971	-0.9
18700	12.1971	0.8
18700	01.1972	-6.0
18700	02.1972	-2.7
18700	03.1972	0.0
18700	04.1972	4.8
18700	05.1972	11.3
18700	06.1972	14.5
18700	07.1972	18.3
18700	08.1972	15.0
18700	09.1972	10.1
18700	10.1972	6.7
18700	11.1972	1.5
18700	12.1972	2.1
18700	01.1973	0.0
18700	02.1973	-0.2
18700	03.1973	3.3
18700	04.1973	4.0
18700	05.1973	10.4
18700	06.1973	15.8
18700	07.1973	18.5
18700	08.1973	15.0
18700	09.1973	10.2
18700	10.1973	3.7
18700	11.1973	-0.8
18700	12.1973	-2.4
18700	01.1974	0.3
18700	02.1974	0.4
18700	03.1974	1.7
18700	04.1974	7.6
18700	05.1974	11.5
18700	06.1974	15.1
18700	07.1974	15.3
18700	08.1974	15.5
18700	09.1974	11.7
18700	10.1974	4.9
18700	11.1974	1.6
18700	12.1974	-0.4
18700	01.1975	0.4
18700	02.1975	-3.3
18700	03.1975	0.7
18700	04.1975	4.3
18700	05.1975	11.3
18700	06.1975	14.5
18700	07.1975	18.2
18700	08.1975	18.7
18700	09.1975	12.1
18700	10.1975	7.3
18700	11.1975	2.6
18700	12.1975	0.9
18700	01.1976	-4.6
18700	02.1976	-2.2
18700	03.1976	-1.4
18700	04.1976	4.9
18700	05.1976	11.4
18700	06.1976	15.8
18700	07.1976	18.4
18700	08.1976	18.1
18700	09.1976	9.8
18700	10.1976	5.1
18700	11.1976	0.8
18700	12.1976	-4.2
18700	01.1977	-4.2
18700	02.1977	-5.5
18700	03.1977	0.8
18700	04.1977	2.5
18700	05.1977	11.2
18700	06.1977	15.5
18700	07.1977	16.6
18700	08.1977	15.8
18700	09.1977	10.4
18700	10.1977	7.3
18700	11.1977	1.9
18700	12.1977	-1.9
18700	01.1978	-2.1
18700	02.1978	-6.7
18700	03.1978	-1.2
18700	04.1978	3.9
18700	05.1978	11.4
18700	06.1978	16.1
18700	07.1978	15.4
18700	08.1978	15.1
18700	09.1978	9.3
18700	10.1978	6.6
18700	11.1978	3.9
18700	12.1978	-7.9
18700	01.1979	-7.6
18700	02.1979	-6.3
18700	03.1979	-0.3
18700	04.1979	3.9
18700	05.1979	8.5
18700	06.1979	15.9
18700	07.1979	15.7
18700	08.1979	14.3
18700	09.1979	10.8
18700	10.1979	4.8
18700	11.1979	-0.1
18700	12.1979	-3.4
18700	01.1980	-6.4
18700	02.1980	-7.3
18700	03.1980	-2.1
18700	04.1980	5.4
18700	05.1980	11.9
18700	06.1980	16.0
18700	07.1980	17.4
18700	08.1980	15.4
18700	09.1980	12.0
18700	10.1980	4.7
18700	11.1980	-1.7
18700	12.1980	-1.0
18700	01.1981	-3.7
18700	02.1981	-3.9
18700	03.1981	-1.9
18700	04.1981	4.8
18700	05.1981	12.2
18700	06.1981	12.9
18700	07.1981	16.5
18700	08.1981	15.7
18700	09.1981	12.6
18700	10.1981	5.2
18700	11.1981	0.7
18700	12.1981	-8.7
18700	01.1982	-7.9
18700	02.1982	-3.5
18700	03.1982	1.8
18700	04.1982	5.3
18700	05.1982	10.0
18700	06.1982	14.1
18700	07.1982	18.5
18700	08.1982	16.7
18700	09.1982	12.3
18700	10.1982	6.3
18700	11.1982	2.6
18700	12.1982	-1.6
18700	01.1983	0.9
18700	02.1983	-3.9
18700	03.1983	1.6
18700	04.1983	5.6
18700	05.1983	10.7
18700	06.1983	14.5
18700	07.1983	18.3
18700	08.1983	17.0
18700	09.1983	11.8
18700	10.1983	7.3
18700	11.1983	1.4
18700	12.1983	-0.8
18700	01.1984	-4.6
18700	02.1984	-2.6
18700	03.1984	-1.1
18700	04.1984	6.0
18700	05.1984	12.6
18700	06.1984	14.8
18700	07.1984	16.5
18700	08.1984	16.5
18700	09.1984	10.3
18700	10.1984	8.2
18700	11.1984	3.0
18700	12.1984	0.8
18700	01.1985	-8.4
18700	02.1985	-9.0
18700	03.1985	-0.5
18700	04.1985	3.0
18700	05.1985	11.8
18700	06.1985	14.3
18700	07.1985	16.5
18700	08.1985	15.0
18700	09.1985	9.3
18700	10.1985	7.7
18700	11.1985	-1.0
18700	12.1985	-6.5
18700	01.1986	-6.5
18700	02.1986	-7.3
18700	03.1986	0.5
18700	04.1986	2.9
18700	05.1986	11.0
18700	06.1986	16.7
18700	07.1986	16.9
18700	08.1986	13.4
18700	09.1986	9.0
18700	10.1986	6.9
18700	11.1986	4.3
18700	12.1986	-1.5
18700	01.1987	-10.3
18700	02.1987	-4.2
18700	03.1987	-3.9
18700	04.1987	5.5
18700	05.1987	9.4
18700	06.1987	12.4
18700	07.1987	16.8
18700	08.1987	13.4
18700	09.1987	10.0
18700	10.1987	7.8
18700	11.1987	0.6
18700	12.1987	-2.4
18700	01.1988	0.8
18700	02.1988	-1.2
18700	03.1988	-1.2
18700	04.1988	3.6
18700	05.1988	12.3
18700	06.1988	18.9
18700	07.1988	16.6
18700	08.1988	15.3
18700	09.1988	12.4
18700	10.1988	5.2
18700	11.1988	-1.0
18700	12.1988	-2.5
18700	01.1989	2.6
18700	02.1989	2.8
18700	03.1989	3.7
18700	04.1989	5.4
18700	05.1989	11.1
18700	06.1989	15.5
18700	07.1989	17.4
18700	08.1989	14.6
18700	09.1989	12.0
18700	10.1989	6.6
18700	11.1989	2.7
18700	12.1989	-2.5
18700	01.1990	1.0
18700	02.1990	3.6
18700	03.1990	4.7
18700	04.1990	6.7
18700	05.1990	12.5
18700	06.1990	15.4
18700	07.1990	17.0
18700	08.1990	16.3
18700	09.1990	10.5
18700	10.1990	6.4
18700	11.1990	0.3
18700	12.1990	-0.8
18700	01.1991	-2.6
18700	02.1991	-3.9
18700	03.1991	1.9
18700	04.1991	5.7
18700	05.1991	10.8
18700	06.1991	11.9
18700	07.1991	18.6
18700	08.1991	17.0
18700	09.1991	11.8
18700	10.1991	6.6
18700	11.1991	2.5
18700	12.1991	0.3
18700	01.1992	-0.3
18700	02.1992	0.2
18700	03.1992	2.8
18700	04.1992	4.4
18700	05.1992	13.3
18700	06.1992	18.1
18700	07.1992	16.8
18700	08.1992	14.4
18700	09.1992	11.5
18700	10.1992	3.3
18700	11.1992	1.2
18700	12.1992	-1.1
18700	01.1993	0.2
18700	02.1993	-0.7
18700	03.1993	1.4
18700	04.1993	6.6
18700	05.1993	13.2
18700	06.1993	13.9
18700	07.1993	15.1
18700	08.1993	13.4
18700	09.1993	9.3
18700	10.1993	4.5
18700	11.1993	-0.3
18700	12.1993	-3.2
18700	01.1994	-3.9
18700	02.1994	-7.6
18700	03.1994	0.6
18700	04.1994	6.3
18700	05.1994	11.1
18700	06.1994	13.9
18700	07.1994	20.7
18700	08.1994	16.3
18700	09.1994	10.3
18700	10.1994	5.6
18700	11.1994	2.0
18700	12.1994	0.3
18700	01.1995	-2.7
18700	02.1995	-0.2
18700	03.1995	1.3
18700	04.1995	4.1
18700	05.1995	10.0
18700	06.1995	15.4
18700	07.1995	16.8
18700	08.1995	18.1
18700	09.1995	11.3
18700	10.1995	9.0
18700	11.1995	-0.4
18700	12.1995	-6.4
18700	01.1996	-5.1
18700	02.1996	-6.2
18700	03.1996	-0.6
18700	04.1996	4.9
18700	05.1996	8.4
18700	06.1996	14.2
18700	07.1996	15.9
18700	08.1996	18.4
18700	09.1996	10.4
18700	10.1996	7.7
18700	11.1996	0.4
18700	12.1996	-4.4
18700	01.1997	-4.0
18700	02.1997	-0.3
18700	03.1997	2.4
18700	04.1997	5.1
18700	05.1997	9.3
18700	06.1997	16.3
18700	07.1997	19.5
18700	08.1997	20.5
18700	09.1997	12.4
18700	10.1997	4.8
18700	11.1997	1.5
18700	12.1997	-1.0
18700	01.1998	-1.1
18700	02.1998	1.4
18700	03.1998	0.8
18700	04.1998	4.3
18700	05.1998	11.6
18700	06.1998	13.2
18700	07.1998	15.4
18700	08.1998	14.4
18700	09.1998	12.5
18700	10.1998	5.4
18700	11.1998	-0.7
18700	12.1998	-0.6
18700	01.1999	-2.2
18700	02.1999	-2.3
18700	03.1999	0.4
18700	04.1999	6.7
18700	05.1999	9.5
18700	06.1999	14.0
18700	07.1999	17.4
18700	08.1999	16.1
18700	09.1999	14.4
18700	10.1999	6.6
18700	11.1999	4.2
18700	12.1999	-2.7
18700	01.2000	-0.4
18700	02.2000	-0.4
18700	03.2000	2.0
18700	04.2000	6.4
18700	05.2000	12.5
18700	06.2000	13.6
18700	07.2000	16.2
18700	08.2000	15.4
18700	09.2000	11.5
18700	10.2000	9.5
18700	11.2000	5.8
18700	12.2000	1.2
18700	01.2001	-2.8
18700	02.2001	-5.3
18700	03.2001	-1.5
18700	04.2001	4.3
18700	05.2001	11.9
18700	06.2001	14.6
18700	07.2001	17.8
18700	08.2001	15.9
18700	09.2001	11.7
18700	10.2001	9.0
18700	11.2001	2.2
18700	12.2001	-3.3
18700	01.2002	-2.8
18700	02.2002	0.7
18700	03.2002	2.1
18700	04.2002	7.0
18700	05.2002	12.8
18700	06.2002	16.6
18700	07.2002	17.4
18700	08.2002	20.4
18700	09.2002	13.4
18700	10.2002	3.5
18700	11.2002	-1.2
18700	12.2002	-5.8
18700	01.2003	-3.8
18700	02.2003	-2.6
18700	03.2003	1.7
18700	04.2003	6.0
18700	05.2003	10.1
18700	06.2003	16.3
18700	07.2003	18.9
18700	08.2003	17.4
18700	09.2003	12.5
18700	10.2003	4.0
18700	11.2003	3.0
18700	12.2003	0.4
18700	01.2004	-3.8
18700	02.2004	-1.4
18700	03.2004	2.1
18700	04.2004	7.5
18700	05.2004	12.4
18700	06.2004	14.2
18700	07.2004	16.0
18700	08.2004	18.0
18700	09.2004	12.6
18700	10.2004	6.6
18700	11.2004	1.2
18700	12.2004	0.4
18700	01.2005	1.7
18700	02.2005	-1.0
18700	03.2005	-0.8
18700	04.2005	6.9
18700	05.2005	9.7
18700	06.2005	14.6
18700	07.2005	18.7
18700	08.2005	15.9
18700	09.2005	12.6
18700	10.2005	7.5
18700	11.2005	4.4
18700	12.2005	-1.1
18700	01.2006	-2.4
18700	02.2006	-3.2
18700	03.2006	-3.2
18700	04.2006	4.7
18700	05.2006	12.0
18700	06.2006	16.1
18700	07.2006	20.1
18700	08.2006	18.0
18700	09.2006	15.0
18700	10.2006	8.4
18700	11.2006	4.1
18700	12.2006	2.4
18700	01.2007	-0.9
18700	02.2007	-3.2
18700	03.2007	4.2
18700	04.2007	7.6
18700	05.2007	10.9
18700	06.2007	17.0
18700	07.2007	16.1
18700	08.2007	16.5
18700	09.2007	11.0
18700	10.2007	6.9
18700	11.2007	1.5
18700	12.2007	-1.4
18700	01.2008	0.9
18700	02.2008	1.9
18700	03.2008	0.9
18700	04.2008	6.7
18700	05.2008	12.3
18700	06.2008	15.8
18700	07.2008	18.3
18700	08.2008	15.2
18700	09.2008	10.8
18700	10.2008	6.8
18700	11.2008	2.1
18700	12.2008	-1.2
18700	01.2009	-2.2
18700	02.2009	-5.1
18700	03.2009	1.2
18700	04.2009	7.7
18700	05.2009	12.0
18700	06.2009	15.8
18700	07.2009	17.3
18700	08.2009	16.1
18700	09.2009	12.9
18700	10.2009	4.4
18700	11.2009	3.9
18700	12.2009	-3.8
18700	01.2010	-8.1
18700	02.2010	-6.3
18700	03.2010	0.3
18700	04.2010	6.0
18700	05.2010	11.0
18700	06.2010	15.3
18700	07.2010	18.0
18700	08.2010	16.1
18700	09.2010	11.3
18700	10.2010	5.7
18700	11.2010	-2.0
18700	12.2010	-9.2
18700	01.2011	-3.5
18700	02.2011	-4.9
18700	03.2011	0.6
18700	04.2011	9.4
18700	05.2011	11.3
18700	06.2011	15.9
18700	07.2011	18.0
18700	08.2011	16.1
18700	09.2011	12.7
18700	10.2011	7.6
18700	11.2011	4.6
18700	12.2011	0.8
18700	01.2012	-2.4
18700	02.2012	-2.2
18700	03.2012	5.6
18700	04.2012	4.9
18700	05.2012	12.3
18700	06.2012	13.7
18700	07.2012	16.4
18700	08.2012	16.1
18700	09.2012	11.1
18700	10.2012	5.2
18700	11.2012	3.2
18700	12.2012	-5.1
18700	01.2013	-4.9
18700	02.2013	-3.2
18700	03.2013	-2.1
18700	04.2013	4.3
18700	05.2013	12.8
18700	06.2013	15.0
18700	07.2013	18.4
18700	08.2013	16.3
18700	09.2013	12.0
18700	10.2013	7.5
18700	11.2013	2.4
18700	12.2013	2.0
18700	01.2014	-2.6
18700	02.2014	1.9
18700	03.2014	4.3
18700	04.2014	7.7
18700	05.2014	12.0
18700	06.2014	15.7
18700	07.2014	20.8
18700	08.2014	15.8
18700	09.2014	13.1
18700	10.2014	8.9
18700	11.2014	4.1
18700	12.2014	-2.2
18700	01.2015	-0.3
18700	02.2015	0.3
18700	03.2015	3.5
18700	04.2015	7.1
18700	05.2015	9.0
18700	06.2015	14.2
18700	07.2015	16.2
18700	08.2015	16.5
18700	09.2015	12.5
18700	10.2015	7.2
18700	11.2015	3.2
18700	12.2015	2.1
18700	01.2016	-5.5
18700	02.2016	-0.7
18700	03.2016	3.1
18700	04.2016	5.9
18700	05.2016	12.3
18700	06.2016	16.7
18700	07.2016	17.2
18700	08.2016	15.5
18700	09.2016	15.0
18700	10.2016	6.1
18700	11.2016	0.7
18700	12.2016	0.9
18700	01.2017	-1.4
18700	02.2017	-1.5
18700	03.2017	2.6
18700	04.2017	5.2
18700	05.2017	11.6
18700	06.2017	15.1
18700	07.2017	16.9
18700	08.2017	15.3
18700	09.2017	12.2
18700	10.2017	7.2
18700	11.2017	1.6
18700	12.2017	-1.5
18700	01.2018	-1.7
18700	02.2018	-4.1
18700	03.2018	-2.3
18700	04.2018	6.5
18700	05.2018	16.1
18700	06.2018	17.9
18700	07.2018	22.2
18700	08.2018	16.3
18700	09.2018	12.5
18700	10.2018	7.4
18700	11.2018	3.4
18700	12.2018	-1.2
Number of	 	2181
Minimum	 	-13.0
