# 
#     Collection of chess-game-results from the FIDE World Cup 2017.
#     The raw-data was downloaded from:
#       - http://theweekinchess.com/chessnews/events/fide-world-cup-2017
#       - http://theweekinchess.com/chessnews/events/fide-world-cup-2015
#       - http://theweekinchess.com/chessnews/events/fide-world-cup-tromso-2013
#       - http://theweekinchess.com/chessnews/events/fide-world-cup-khanty-mansiysk-2011
# 
#     The column-attributes are
#       1: id of player with white pieces
#       2: id of player with black pieces
#       3: result (0 = white lost, 0.5 = tie, 1 = white won)
#     The names corresponding to the id's can be found in chess-games-names.csv
#     where each row is on the form "id, name (country)". The Elo-ratings of each id
#     can be found in chess-games-elo.csv
#     
153 50 0.0
125 154 0.5
40 18 0.0
38 155 1.0
156 157 0.0
58 8 1.0
158 54 0.5
126 159 1.0
160 66 0.0
78 59 0.5
161 25 0.0
69 162 0.5
52 82 0.5
37 99 1.0
163 62 0.5
42 63 0.5
48 65 1.0
45 164 1.0
111 114 1.0
102 165 0.5
51 166 1.0
110 87 0.5
167 124 1.0
90 168 0.5
169 170 0.5
171 115 0.0
172 97 0.5
173 119 0.5
174 175 1.0
101 176 1.0
177 178 0.5
179 180 0.5
76 88 0.5
181 182 0.0
123 183 0.5
184 185 0.5
94 186 0.5
105 187 0.5
188 95 0.0
129 128 0.0
46 130 0.5
132 131 0.0
10 133 1.0
134 1 0.5
136 135 1.0
28 137 0.5
14 138 0.5
139 5 0.5
30 23 1.0
140 6 0.5
33 141 1.0
142 17 1.0
41 143 0.5
144 34 0.5
74 145 1.0
146 21 0.0
147 19 0.5
148 2 0.0
13 24 0.5
149 73 0.5
106 150 0.5
151 29 0.0
49 152 0.0
71 26 0.5
50 153 1.0
154 125 0.5
18 40 1.0
155 38 0.0
157 156 0.5
8 58 0.5
54 158 0.5
159 126 0.5
66 160 0.5
59 78 0.5
25 161 1.0
162 69 0.0
82 52 0.5
99 37 0.0
62 163 0.5
63 42 0.5
65 48 0.5
164 45 1.0
114 111 0.5
165 102 0.5
166 51 0.0
87 110 0.5
124 167 1.0
168 90 0.5
170 169 0.5
115 171 0.0
97 172 0.5
119 173 0.5
175 174 0.0
176 101 0.5
178 177 1.0
180 179 0.5
88 76 0.0
182 181 0.0
183 123 0.5
185 184 0.5
186 94 0.5
187 105 0.5
95 188 0.5
138 14 0.5
17 142 1.0
143 41 0.5
145 74 0.0
24 13 1.0
149 73 0.0
106 150 1.0
154 125 1.0
54 158 0.5
59 78 0.5
52 82 1.0
163 62 1.0
63 42 1.0
45 164 1.0
165 102 0.0
87 110 0.0
167 124 0.0
168 90 1.0
170 169 1.0
171 115 0.0
97 172 0.5
173 119 1.0
179 180 0.5
182 181 1.0
123 183 0.5
184 185 1.0
94 186 1.0
105 187 1.0
14 138 0.5
142 17 0.0
41 143 1.0
74 145 1.0
13 24 1.0
73 149 0.5
150 106 0.0
125 154 1.0
158 54 0.5
78 59 0.5
82 52 0.5
62 163 0.5
42 63 1.0
164 45 0.0
102 165 1.0
110 87 0.5
124 167 0.5
90 168 1.0
169 170 1.0
115 171 0.0
172 97 0.5
119 173 0.5
180 179 0.5
181 182 1.0
183 123 1.0
185 184 1.0
186 94 0.5
187 105 0.0
138 14 0.0
24 13 0.0
154 125 0.5
158 54 0.0
78 59 0.0
42 63 1.0
168 90 0.5
169 170 1.0
115 171 0.0
172 97 0.5
180 179 0.5
181 182 1.0
184 185 0.5
14 138 0.5
13 24 0.5
125 154 0.5
54 158 0.0
59 78 0.5
63 42 0.0
90 168 0.0
170 169 1.0
171 115 1.0
97 172 1.0
179 180 1.0
182 181 0.5
185 184 0.5
125 154 0.0
158 54 1.0
170 169 0.0
185 184 0.5
154 125 1.0
54 158 1.0
169 170 0.0
184 185 0.0
54 158 1.0
169 170 0.0
95 128 0.5
46 105 1.0
94 131 0.5
10 185 1.0
183 1 0.5
136 181 1.0
76 137 0.5
14 179 1.0
178 5 0.5
30 101 1.0
174 6 0.5
33 173 0.5
97 17 0.5
41 171 0.5
170 34 1.0
74 168 1.0
124 21 0.5
147 110 1.0
51 2 0.0
13 102 0.5
111 73 0.5
106 45 1.0
48 29 0.0
42 152 0.5
163 26 0.5
50 37 0.5
154 52 0.5
18 69 0.5
25 38 0.5
157 59 0.5
66 58 0.5
54 126 1.0
128 95 0.5
105 46 0.5
131 94 0.5
185 10 0.5
1 183 0.5
181 136 0.5
137 76 1.0
179 14 1.0
5 178 0.5
101 30 0.5
6 174 0.5
173 33 0.5
17 97 0.5
171 41 0.5
34 170 0.5
168 74 0.5
21 124 1.0
110 147 0.0
2 51 1.0
102 13 0.5
73 111 1.0
45 106 1.0
29 48 1.0
152 42 1.0
26 163 0.5
37 50 0.5
52 154 0.0
69 18 1.0
38 25 0.5
59 157 0.0
58 66 0.5
126 54 0.5
95 128 0.0
94 131 0.5
1 183 1.0
179 14 0.0
178 5 0.5
6 174 0.5
173 33 1.0
17 97 0.5
41 171 0.5
102 13 0.5
45 106 0.0
163 26 1.0
37 50 1.0
25 38 0.5
66 58 0.0
128 95 1.0
131 94 1.0
183 1 0.5
14 179 1.0
5 178 1.0
174 6 0.5
33 173 0.0
97 17 0.0
171 41 1.0
13 102 0.5
106 45 1.0
26 163 0.0
50 37 0.5
38 25 1.0
58 66 1.0
174 6 0.5
102 13 0.0
6 174 0.5
13 102 1.0
6 174 0.5
174 6 0.5
174 6 1.0
128 54 0.0
58 46 0.5
131 157 0.5
38 10 1.0
1 69 0.5
154 136 0.0
137 37 1.0
163 14 0.0
5 152 0.5
29 30 1.0
174 106 0.5
73 173 0.5
17 13 1.0
2 171 0.5
170 147 0.0
21 74 0.5
54 128 0.5
46 58 0.5
157 131 0.5
10 38 1.0
69 1 0.5
136 154 1.0
37 137 0.5
14 163 0.5
152 5 0.5
30 29 0.5
106 174 0.5
173 73 0.5
13 17 0.5
171 2 0.5
147 170 0.0
74 21 0.5
46 58 1.0
131 157 1.0
10 38 0.0
1 69 0.5
5 152 1.0
106 174 1.0
73 173 0.0
171 2 0.0
170 147 1.0
21 74 0.5
58 46 0.0
157 131 0.0
38 10 0.5
69 1 0.5
152 5 0.5
174 106 0.5
173 73 0.0
2 171 1.0
147 170 0.5
74 21 0.5
69 1 1.0
73 173 1.0
74 21 0.5
1 69 1.0
173 73 0.0
21 74 0.5
69 1 0.5
74 21 0.5
1 69 1.0
21 74 0.0
74 54 0.5
46 170 1.0
2 131 0.0
38 17 0.5
73 1 0.5
136 106 0.5
29 137 0.5
14 5 1.0
54 74 0.5
170 46 0.0
131 2 0.5
17 38 0.5
1 73 0.5
106 136 1.0
137 29 0.5
5 14 0.5
54 74 0.5
38 17 0.5
73 1 1.0
29 137 1.0
74 54 0.5
17 38 1.0
1 73 0.0
137 29 0.5
54 74 0.0
74 54 0.0
74 54 0.0
54 74 0.5
54 14 0.5
29 46 0.5
131 106 1.0
73 17 0.5
14 54 0.0
46 29 0.5
106 131 0.5
17 73 0.5
46 29 0.5
73 17 1.0
29 46 1.0
17 73 0.5
73 54 0.5
29 131 0.5
54 73 0.5
131 29 0.5
54 73 0.5
29 131 0.0
73 54 1.0
131 29 0.5
131 73 1.0
73 131 0.5
131 73 0.5
73 131 0.5
189 190 1.0
191 136 0.0
46 192 1.0
193 147 0.5
126 194 1.0
135 131 0.0
10 195 0.5
196 127 0.0
128 197 1.0
198 18 0.5
1 199 1.0
28 54 0.5
137 200 0.5
201 109 0.0
41 202 0.5
203 17 0.0
13 204 0.5
205 30 1.0
5 206 1.0
207 82 0.5
29 48 1.0
116 105 0.0
2 99 1.0
19 152 0.0
26 208 0.5
67 69 0.0
73 107 1.0
209 21 0.5
34 210 1.0
71 121 1.0
66 211 0.5
212 37 1.0
33 213 1.0
214 49 0.5
113 215 0.5
216 217 1.0
38 150 0.5
218 106 0.0
219 159 0.5
220 178 1.0
51 221 0.0
222 108 0.5
95 123 0.5
223 224 0.5
225 226 1.0
168 63 0.5
14 169 0.0
227 228 0.0
112 229 1.0
230 231 0.5
232 233 0.0
52 170 0.5
111 234 1.0
166 101 0.5
235 182 0.0
186 157 0.0
90 103 0.5
154 236 0.5
102 237 0.5
181 238 0.5
81 89 0.5
93 165 1.0
35 167 1.0
77 239 0.5
190 189 0.0
136 191 1.0
192 46 0.0
147 193 1.0
194 126 0.0
131 135 1.0
195 10 0.5
127 196 0.5
197 128 0.0
18 198 0.5
199 1 0.0
54 28 0.5
200 137 0.5
109 201 0.5
202 41 0.0
17 203 0.5
204 13 0.5
30 205 1.0
206 5 0.5
82 207 1.0
48 29 0.5
105 116 1.0
99 2 0.5
152 19 0.5
208 26 0.5
69 67 1.0
107 73 0.5
21 209 0.5
210 34 0.5
121 71 0.5
211 66 0.5
37 212 1.0
213 33 1.0
49 214 0.5
215 113 0.5
217 216 0.5
150 38 0.0
106 218 0.5
159 219 1.0
178 220 1.0
221 51 0.5
108 222 1.0
123 95 0.5
224 223 0.5
226 225 0.5
63 168 0.5
169 14 0.5
228 227 0.5
229 112 0.5
231 230 1.0
233 232 1.0
170 52 1.0
234 111 0.5
101 166 0.5
182 235 1.0
157 186 0.5
103 90 0.5
236 154 0.5
237 102 0.5
238 181 0.5
89 81 0.5
165 93 0.5
167 35 0.5
239 77 0.5
10 195 0.5
18 198 1.0
28 54 0.0
200 137 0.5
13 204 1.0
205 30 0.5
208 26 0.0
66 211 1.0
37 212 0.0
33 213 0.5
214 49 0.0
113 215 0.5
178 220 0.0
123 95 0.5
102 237 1.0
63 168 1.0
21 209 1.0
101 166 1.0
103 90 0.0
236 154 1.0
223 224 0.5
181 238 0.5
89 81 0.5
77 239 1.0
195 10 0.5
198 18 1.0
54 28 1.0
137 200 0.0
204 13 0.0
30 205 1.0
26 208 1.0
211 66 0.0
212 37 0.5
213 33 0.0
49 214 1.0
215 113 0.5
220 178 1.0
95 123 0.5
237 102 0.0
168 63 0.5
209 21 0.0
166 101 0.5
90 103 1.0
154 236 0.5
224 223 0.5
238 181 0.5
81 89 0.5
239 77 0.0
195 10 0.5
198 18 0.5
113 215 0.5
95 123 1.0
224 223 1.0
238 181 1.0
81 89 0.5
10 195 0.5
18 198 0.5
215 113 0.5
123 95 0.0
223 224 1.0
181 238 0.5
89 81 0.5
10 195 1.0
18 198 1.0
113 215 0.5
223 224 0.5
89 81 0.5
195 10 0.0
198 18 0.0
215 113 1.0
224 223 0.5
81 89 1.0
223 224 0.5
77 189 0.5
136 35 0.5
93 46 0.0
147 81 0.5
238 126 0.0
131 102 1.0
236 10 0.5
127 90 1.0
69 159 1.0
18 182 0.5
101 1 1.0
54 111 0.5
170 200 1.0
109 233 0.5
231 41 1.0
17 112 0.5
228 13 0.5
49 66 0.5
63 5 0.5
82 225 1.0
216 34 0.5
105 95 0.5
108 2 0.0
152 221 1.0
220 26 1.0
157 128 0.5
106 73 0.0
21 38 0.5
224 29 0.5
71 215 0.5
30 169 1.0
212 33 1.0
189 77 1.0
35 136 0.5
46 93 0.5
81 147 0.5
126 238 1.0
102 131 0.5
10 236 0.5
90 127 0.5
159 69 0.0
182 18 0.5
1 101 1.0
111 54 0.5
200 170 0.0
233 109 1.0
41 231 1.0
112 17 0.5
13 228 0.5
66 49 0.5
5 63 0.5
225 82 0.5
34 216 1.0
95 105 0.5
2 108 0.5
221 152 1.0
26 220 0.5
128 157 0.5
73 106 0.5
38 21 0.5
29 224 1.0
215 71 1.0
169 30 0.5
33 212 0.5
35 136 0.5
147 81 1.0
10 236 0.5
182 18 0.5
1 101 0.5
111 54 0.5
41 231 1.0
17 112 1.0
228 13 0.0
66 49 0.5
5 63 1.0
95 105 0.5
152 221 0.5
128 157 0.0
38 21 0.5
136 35 1.0
81 147 0.0
236 10 0.5
18 182 1.0
101 1 0.5
54 111 0.5
231 41 1.0
112 17 0.5
13 228 1.0
49 66 0.5
63 5 0.5
105 95 0.5
221 152 0.5
157 128 1.0
21 38 0.0
236 10 0.5
1 101 1.0
54 111 1.0
231 41 0.0
49 66 0.5
95 105 0.5
152 221 0.0
10 236 1.0
101 1 0.0
111 54 0.5
41 231 0.0
66 49 0.5
105 95 1.0
221 152 0.0
41 231 0.5
49 66 0.5
221 152 0.0
231 41 0.5
66 49 0.0
152 221 0.5
41 231 1.0
189 212 0.5
49 136 0.5
46 215 1.0
34 147 0.5
126 38 0.5
73 131 0.5
10 69 0.0
220 127 0.5
157 152 0.5
2 18 0.5
1 105 1.0
29 54 0.5
170 82 0.5
5 233 1.0
41 30 0.5
13 17 0.5
212 189 0.5
136 49 0.5
215 46 0.5
147 34 1.0
38 126 0.5
131 73 0.5
69 10 1.0
127 220 1.0
152 157 1.0
18 2 1.0
105 1 0.5
54 29 0.5
82 170 1.0
233 5 0.5
30 41 0.5
17 13 0.5
189 212 1.0
136 49 0.5
126 38 0.5
131 73 0.5
54 29 0.5
30 41 0.5
13 17 0.5
212 189 0.5
49 136 0.5
38 126 0.0
73 131 1.0
29 54 0.5
41 30 0.5
17 13 1.0
136 49 1.0
29 54 1.0
41 30 0.5
49 136 1.0
54 29 0.0
30 41 0.5
49 136 1.0
41 30 1.0
136 49 1.0
30 41 0.0
49 136 0.0
17 189 1.0
136 41 1.0
5 46 1.0
147 82 0.5
29 126 0.5
73 1 0.5
18 69 0.5
127 152 1.0
189 17 0.5
41 136 0.5
46 5 0.5
82 147 0.5
126 29 0.0
1 73 0.5
69 18 0.5
152 127 1.0
147 82 1.0
1 73 1.0
18 69 0.5
152 127 0.5
82 147 0.0
73 1 0.5
69 18 1.0
127 152 0.5
152 127 0.5
127 152 0.0
17 152 0.5
69 136 1.0
5 1 0.5
29 147 0.5
152 17 0.5
136 69 0.5
1 5 0.5
147 29 1.0
17 152 0.5
1 5 0.5
152 17 0.5
5 1 0.5
17 152 0.5
1 5 1.0
152 17 0.0
5 1 0.0
147 17 0.0
69 1 0.5
17 147 0.5
1 69 0.5
69 1 1.0
1 69 1.0
69 1 0.0
1 69 0.5
17 1 1.0
1 17 0.0
17 1 0.0
1 17 1.0
1 17 1.0
17 1 1.0
1 17 0.0
17 1 0.0
1 17 1.0
17 1 0.0
240 241 1.0
242 126 0.0
46 243 1.0
244 131 0.0
128 245 1.0
246 5 0.0
136 247 1.0
248 29 0.5
10 23 1.0
249 250 0.0
127 251 1.0
252 1 0.5
147 253 1.0
145 152 1.0
49 254 0.5
255 17 0.0
82 256 1.0
257 105 0.5
110 258 0.5
259 109 1.0
13 260 0.5
261 38 0.5
41 262 0.5
263 26 0.0
69 264 0.0
265 236 1.0
137 266 1.0
267 178 0.0
2 72 0.5
268 21 0.5
25 269 1.0
52 50 0.5
98 161 1.0
270 54 0.5
165 271 1.0
272 148 0.0
73 210 0.5
273 33 0.5
90 274 1.0
275 276 0.5
219 277 1.0
278 108 0.5
237 279 0.5
280 225 0.0
6 233 0.5
204 112 0.5
45 91 0.5
68 101 0.0
182 281 0.5
111 154 0.5
282 283 1.0
284 81 0.5
174 122 0.5
217 164 0.0
230 215 0.0
24 180 1.0
89 169 0.5
102 229 1.0
285 77 0.5
286 63 0.5
157 287 1.0
288 66 0.5
71 289 0.5
290 173 0.0
241 240 0.0
126 242 0.5
243 46 0.0
131 244 0.5
245 128 0.0
5 246 0.5
247 136 0.0
29 248 1.0
23 10 0.0
250 249 0.5
251 127 0.5
1 252 0.5
253 147 0.5
152 145 1.0
254 49 0.5
17 255 1.0
256 82 0.5
105 257 0.5
258 110 0.0
109 259 1.0
260 13 0.0
38 261 1.0
262 41 0.5
26 263 1.0
264 69 1.0
236 265 1.0
266 137 0.5
178 267 0.5
72 2 0.5
21 268 1.0
269 25 1.0
50 52 0.5
161 98 0.0
54 270 0.5
271 165 0.5
148 272 1.0
210 73 0.5
33 273 1.0
274 90 0.5
276 275 0.5
277 219 0.5
108 278 0.5
279 237 0.0
225 280 1.0
233 6 1.0
112 204 0.5
91 45 0.5
101 68 1.0
281 182 0.5
154 111 0.5
283 282 0.0
81 284 1.0
122 174 0.5
164 217 0.5
215 230 0.5
180 24 0.5
169 89 0.5
229 102 0.5
77 285 0.0
63 286 1.0
287 157 1.0
66 288 0.5
289 71 1.0
173 290 1.0
1 252 1.0
152 145 1.0
254 49 0.5
105 257 1.0
259 109 0.5
41 262 1.0
236 265 1.0
72 2 0.0
25 269 1.0
50 52 1.0
54 270 1.0
73 210 1.0
275 276 0.5
108 278 1.0
112 204 0.5
45 91 0.5
182 281 0.5
154 111 0.5
174 122 0.5
169 89 0.5
287 157 1.0
288 66 0.5
252 1 0.0
145 152 0.5
49 254 0.5
257 105 0.0
109 259 0.5
262 41 0.5
265 236 0.0
2 72 1.0
269 25 0.5
52 50 0.5
270 54 0.5
210 73 0.0
276 275 0.5
278 108 0.5
204 112 1.0
91 45 0.5
281 182 0.5
111 154 0.5
122 174 0.5
89 169 1.0
157 287 1.0
66 288 0.5
254 49 0.5
259 109 0.5
276 275 0.5
45 91 1.0
281 182 1.0
111 154 0.0
122 174 0.5
287 157 1.0
66 288 0.0
49 254 1.0
109 259 1.0
275 276 1.0
91 45 1.0
182 281 0.5
154 111 0.5
174 122 1.0
157 287 0.0
288 66 1.0
91 45 0.5
45 91 1.0
173 240 0.0
126 289 0.5
288 46 0.5
131 287 1.0
63 128 0.5
5 285 0.5
102 136 0.5
29 89 1.0
24 10 0.5
250 215 0.0
164 127 0.5
1 174 0.5
81 147 0.5
152 282 0.5
154 49 0.5
17 281 0.5
101 82 0.5
105 45 0.5
204 110 0.5
109 233 0.5
225 13 0.5
38 237 0.0
108 41 0.5
26 219 1.0
236 90 1.0
33 137 0.5
178 73 0.5
148 2 0.5
21 165 0.5
54 25 0.5
50 98 0.5
275 264 0.5
240 173 1.0
289 126 0.5
46 288 0.5
287 131 0.5
128 63 0.5
285 5 0.5
136 102 0.5
89 29 0.5
10 24 0.5
215 250 0.5
127 164 0.5
174 1 1.0
147 81 0.5
282 152 0.5
49 154 0.5
281 17 0.5
82 101 0.5
45 105 0.5
110 204 0.5
233 109 0.5
13 225 0.5
237 38 0.5
41 108 0.0
219 26 1.0
90 236 0.5
137 33 0.5
73 178 0.5
2 148 0.5
165 21 0.5
25 54 1.0
98 50 0.5
264 275 1.0
126 289 0.5
288 46 0.5
128 63 0.5
5 285 0.0
136 102 1.0
24 10 0.5
164 127 0.0
81 147 0.5
282 152 1.0
154 49 0.5
17 281 1.0
101 82 0.5
45 105 0.5
110 204 0.5
233 109 0.5
225 13 1.0
26 219 1.0
137 33 0.0
178 73 0.5
148 2 0.5
21 165 0.0
98 50 0.5
289 126 0.5
46 288 0.5
63 128 0.5
285 5 1.0
102 136 0.5
10 24 1.0
127 164 0.5
147 81 0.5
152 282 0.5
49 154 1.0
281 17 0.5
82 101 0.0
105 45 0.5
204 110 0.0
109 233 0.0
13 225 1.0
219 26 0.0
33 137 0.5
73 178 0.5
2 148 0.5
165 21 1.0
50 98 0.0
289 126 0.0
46 288 1.0
63 128 0.0
81 147 0.0
45 105 1.0
13 225 1.0
73 178 0.0
148 2 0.5
126 289 1.0
288 46 0.0
128 63 1.0
147 81 1.0
105 45 0.0
225 13 1.0
178 73 0.0
2 148 1.0
225 13 1.0
73 178 0.0
13 225 0.5
178 73 1.0
240 98 0.0
25 126 0.0
46 165 0.5
2 131 0.5
128 178 1.0
33 285 0.5
136 236 0.5
264 29 0.5
10 26 0.5
108 215 1.0
127 237 0.5
225 174 0.5
147 233 0.5
110 282 0.5
49 45 0.5
101 17 0.5
98 240 0.5
126 25 0.5
165 46 0.5
131 2 0.0
178 128 1.0
285 33 0.0
236 136 1.0
29 264 0.5
26 10 0.5
215 108 0.0
237 127 0.5
174 225 1.0
233 147 0.5
282 110 0.5
45 49 0.5
17 101 1.0
165 46 0.5
128 178 0.5
264 29 0.0
10 26 0.5
237 127 0.5
147 233 1.0
282 110 1.0
49 45 0.5
46 165 0.0
178 128 0.5
29 264 0.5
26 10 0.5
127 237 1.0
233 147 1.0
110 282 0.5
45 49 1.0
128 178 1.0
26 10 0.5
147 233 1.0
178 128 1.0
10 26 1.0
233 147 0.0
178 128 0.0
128 178 0.5
17 98 0.5
126 45 0.5
282 165 0.5
2 147 1.0
174 128 0.5
33 127 0.5
108 236 0.0
29 10 0.5
98 17 0.5
45 126 0.5
165 282 0.5
147 2 0.5
128 174 1.0
127 33 1.0
236 108 0.0
10 29 0.5
98 17 0.0
126 45 1.0
165 282 0.5
236 108 1.0
10 29 0.5
17 98 1.0
45 126 0.5
282 165 1.0
108 236 0.0
